,im_uuid,medical_center,slide_id,patch_id,bio_class
14183,VALSET4_CHA_FULL_case_077_sh_mag.7008_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7008,SH_MAG
14184,VALSET4_CHA_FULL_case_077_sh_mag.7278_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7278,SH_MAG
14185,VALSET4_CHA_FULL_case_077_sh_mag.7626_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7626,SH_MAG
14186,VALSET4_CHA_FULL_case_077_sh_mag.6738_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.6738,SH_MAG
14187,VALSET4_CHA_FULL_case_077_sh_mag.6791_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.6791,SH_MAG
14188,VALSET4_CHA_FULL_case_077_sh_mag.6806_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.6806,SH_MAG
14189,VALSET4_CHA_FULL_case_077_sh_mag.7467_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7467,SH_MAG
14190,VALSET4_CHA_FULL_case_077_sh_mag.7303_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7303,SH_MAG
14191,VALSET4_CHA_FULL_case_077_sh_mag.6750_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.6750,SH_MAG
14192,VALSET4_CHA_FULL_case_077_sh_mag.7116_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7116,SH_MAG
14193,VALSET4_CHA_FULL_case_077_sh_mag.7081_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7081,SH_MAG
14194,VALSET4_CHA_FULL_case_077_sh_mag.7250_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7250,SH_MAG
14195,VALSET4_CHA_FULL_case_077_sh_mag.7508_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7508,SH_MAG
14196,VALSET4_CHA_FULL_case_077_sh_mag.7670_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7670,SH_MAG
14197,VALSET4_CHA_FULL_case_077_sh_mag.7257_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7257,SH_MAG
14198,VALSET4_CHA_FULL_case_077_sh_mag.7063_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7063,SH_MAG
14199,VALSET4_CHA_FULL_case_077_sh_mag.7721_SH_MAG,VALSET4_CHA_FULL,case_077,sh_mag.7721,SH_MAG
14200,VALSET4_CHA_FULL_case_059_sh_mag.8038_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8038,SH_MAG
14201,VALSET4_CHA_FULL_case_059_sh_mag.7893_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7893,SH_MAG
14202,VALSET4_CHA_FULL_case_059_sh_mag.8210_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8210,SH_MAG
14203,VALSET4_CHA_FULL_case_059_sh_mag.8061_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8061,SH_MAG
14204,VALSET4_CHA_FULL_case_059_sh_mag.8013_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8013,SH_MAG
14205,VALSET4_CHA_FULL_case_059_sh_mag.7770_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7770,SH_MAG
14206,VALSET4_CHA_FULL_case_059_sh_mag.7751_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7751,SH_MAG
14207,VALSET4_CHA_FULL_case_059_sh_mag.7952_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7952,SH_MAG
14208,VALSET4_CHA_FULL_case_059_sh_mag.8344_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8344,SH_MAG
14209,VALSET4_CHA_FULL_case_059_sh_mag.8225_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8225,SH_MAG
14210,VALSET4_CHA_FULL_case_059_sh_mag.8337_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8337,SH_MAG
14211,VALSET4_CHA_FULL_case_059_sh_mag.7778_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7778,SH_MAG
14212,VALSET4_CHA_FULL_case_059_sh_mag.7881_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7881,SH_MAG
14213,VALSET4_CHA_FULL_case_059_sh_mag.7752_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7752,SH_MAG
14214,VALSET4_CHA_FULL_case_059_sh_mag.8097_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8097,SH_MAG
14215,VALSET4_CHA_FULL_case_059_sh_mag.8017_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8017,SH_MAG
14216,VALSET4_CHA_FULL_case_059_sh_mag.8321_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8321,SH_MAG
14217,VALSET4_CHA_FULL_case_059_sh_mag.7961_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7961,SH_MAG
14218,VALSET4_CHA_FULL_case_059_sh_mag.8035_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8035,SH_MAG
14219,VALSET4_CHA_FULL_case_059_sh_mag.7902_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7902,SH_MAG
14220,VALSET4_CHA_FULL_case_059_sh_mag.8264_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8264,SH_MAG
14221,VALSET4_CHA_FULL_case_059_sh_mag.7794_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7794,SH_MAG
14222,VALSET4_CHA_FULL_case_059_sh_mag.7753_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7753,SH_MAG
14223,VALSET4_CHA_FULL_case_059_sh_mag.8176_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8176,SH_MAG
14224,VALSET4_CHA_FULL_case_059_sh_mag.8124_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8124,SH_MAG
14225,VALSET4_CHA_FULL_case_059_sh_mag.8090_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8090,SH_MAG
14226,VALSET4_CHA_FULL_case_059_sh_mag.8231_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8231,SH_MAG
14227,VALSET4_CHA_FULL_case_059_sh_mag.8055_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8055,SH_MAG
14228,VALSET4_CHA_FULL_case_059_sh_mag.7767_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7767,SH_MAG
14229,VALSET4_CHA_FULL_case_059_sh_mag.8048_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8048,SH_MAG
14230,VALSET4_CHA_FULL_case_059_sh_mag.8133_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8133,SH_MAG
14231,VALSET4_CHA_FULL_case_059_sh_mag.8100_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8100,SH_MAG
14232,VALSET4_CHA_FULL_case_059_sh_mag.8223_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8223,SH_MAG
14233,VALSET4_CHA_FULL_case_059_sh_mag.8165_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8165,SH_MAG
14234,VALSET4_CHA_FULL_case_059_sh_mag.7814_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7814,SH_MAG
14235,VALSET4_CHA_FULL_case_059_sh_mag.7733_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7733,SH_MAG
14236,VALSET4_CHA_FULL_case_059_sh_mag.7744_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7744,SH_MAG
14237,VALSET4_CHA_FULL_case_059_sh_mag.7776_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7776,SH_MAG
14238,VALSET4_CHA_FULL_case_059_sh_mag.7841_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7841,SH_MAG
14239,VALSET4_CHA_FULL_case_059_sh_mag.7860_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7860,SH_MAG
14240,VALSET4_CHA_FULL_case_059_sh_mag.8357_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8357,SH_MAG
14241,VALSET4_CHA_FULL_case_059_sh_mag.8188_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8188,SH_MAG
14242,VALSET4_CHA_FULL_case_059_sh_mag.7820_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7820,SH_MAG
14243,VALSET4_CHA_FULL_case_059_sh_mag.7851_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7851,SH_MAG
14244,VALSET4_CHA_FULL_case_059_sh_mag.7787_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7787,SH_MAG
14245,VALSET4_CHA_FULL_case_059_sh_mag.8131_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8131,SH_MAG
14246,VALSET4_CHA_FULL_case_059_sh_mag.7807_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7807,SH_MAG
14247,VALSET4_CHA_FULL_case_059_sh_mag.7925_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7925,SH_MAG
14248,VALSET4_CHA_FULL_case_059_sh_mag.8115_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8115,SH_MAG
14249,VALSET4_CHA_FULL_case_059_sh_mag.8158_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8158,SH_MAG
14250,VALSET4_CHA_FULL_case_059_sh_mag.8067_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8067,SH_MAG
14251,VALSET4_CHA_FULL_case_059_sh_mag.7933_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7933,SH_MAG
14252,VALSET4_CHA_FULL_case_059_sh_mag.7757_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7757,SH_MAG
14253,VALSET4_CHA_FULL_case_059_sh_mag.7783_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7783,SH_MAG
14254,VALSET4_CHA_FULL_case_059_sh_mag.8296_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8296,SH_MAG
14255,VALSET4_CHA_FULL_case_059_sh_mag.7872_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7872,SH_MAG
14256,VALSET4_CHA_FULL_case_059_sh_mag.8277_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8277,SH_MAG
14257,VALSET4_CHA_FULL_case_059_sh_mag.7771_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7771,SH_MAG
14258,VALSET4_CHA_FULL_case_059_sh_mag.7954_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7954,SH_MAG
14259,VALSET4_CHA_FULL_case_059_sh_mag.8162_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8162,SH_MAG
14260,VALSET4_CHA_FULL_case_059_sh_mag.8306_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8306,SH_MAG
14261,VALSET4_CHA_FULL_case_059_sh_mag.8355_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8355,SH_MAG
14262,VALSET4_CHA_FULL_case_059_sh_mag.8045_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8045,SH_MAG
14263,VALSET4_CHA_FULL_case_059_sh_mag.8008_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8008,SH_MAG
14264,VALSET4_CHA_FULL_case_059_sh_mag.8166_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8166,SH_MAG
14265,VALSET4_CHA_FULL_case_059_sh_mag.7950_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7950,SH_MAG
14266,VALSET4_CHA_FULL_case_059_sh_mag.8030_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8030,SH_MAG
14267,VALSET4_CHA_FULL_case_059_sh_mag.8332_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8332,SH_MAG
14268,VALSET4_CHA_FULL_case_059_sh_mag.8190_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8190,SH_MAG
14269,VALSET4_CHA_FULL_case_059_sh_mag.8127_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8127,SH_MAG
14270,VALSET4_CHA_FULL_case_059_sh_mag.7817_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7817,SH_MAG
14271,VALSET4_CHA_FULL_case_059_sh_mag.8272_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8272,SH_MAG
14272,VALSET4_CHA_FULL_case_059_sh_mag.7982_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7982,SH_MAG
14273,VALSET4_CHA_FULL_case_059_sh_mag.8229_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8229,SH_MAG
14274,VALSET4_CHA_FULL_case_059_sh_mag.8128_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8128,SH_MAG
14275,VALSET4_CHA_FULL_case_059_sh_mag.7762_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7762,SH_MAG
14276,VALSET4_CHA_FULL_case_059_sh_mag.7806_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7806,SH_MAG
14277,VALSET4_CHA_FULL_case_059_sh_mag.7774_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7774,SH_MAG
14278,VALSET4_CHA_FULL_case_059_sh_mag.8110_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8110,SH_MAG
14279,VALSET4_CHA_FULL_case_059_sh_mag.7726_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7726,SH_MAG
14280,VALSET4_CHA_FULL_case_059_sh_mag.7855_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7855,SH_MAG
14281,VALSET4_CHA_FULL_case_059_sh_mag.8348_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8348,SH_MAG
14282,VALSET4_CHA_FULL_case_059_sh_mag.7978_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7978,SH_MAG
14283,VALSET4_CHA_FULL_case_059_sh_mag.8037_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8037,SH_MAG
14284,VALSET4_CHA_FULL_case_059_sh_mag.8051_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8051,SH_MAG
14285,VALSET4_CHA_FULL_case_059_sh_mag.8020_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8020,SH_MAG
14286,VALSET4_CHA_FULL_case_059_sh_mag.7790_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7790,SH_MAG
14287,VALSET4_CHA_FULL_case_059_sh_mag.8180_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8180,SH_MAG
14288,VALSET4_CHA_FULL_case_059_sh_mag.7947_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7947,SH_MAG
14289,VALSET4_CHA_FULL_case_059_sh_mag.7809_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7809,SH_MAG
14290,VALSET4_CHA_FULL_case_059_sh_mag.8217_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8217,SH_MAG
14291,VALSET4_CHA_FULL_case_059_sh_mag.7998_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7998,SH_MAG
14292,VALSET4_CHA_FULL_case_059_sh_mag.8001_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8001,SH_MAG
14293,VALSET4_CHA_FULL_case_059_sh_mag.7804_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7804,SH_MAG
14294,VALSET4_CHA_FULL_case_059_sh_mag.8117_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8117,SH_MAG
14295,VALSET4_CHA_FULL_case_059_sh_mag.7747_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7747,SH_MAG
14296,VALSET4_CHA_FULL_case_059_sh_mag.7883_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7883,SH_MAG
14297,VALSET4_CHA_FULL_case_059_sh_mag.8273_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.8273,SH_MAG
14298,VALSET4_CHA_FULL_case_059_sh_mag.7829_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7829,SH_MAG
14299,VALSET4_CHA_FULL_case_059_sh_mag.7825_SH_MAG,VALSET4_CHA_FULL,case_059,sh_mag.7825,SH_MAG
14300,VALSET4_CHA_FULL_case_076_sh_mag.8757_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8757,SH_MAG
14301,VALSET4_CHA_FULL_case_076_sh_mag.8712_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8712,SH_MAG
14302,VALSET4_CHA_FULL_case_076_sh_mag.8491_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8491,SH_MAG
14303,VALSET4_CHA_FULL_case_076_sh_mag.8389_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8389,SH_MAG
14304,VALSET4_CHA_FULL_case_076_sh_mag.8530_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8530,SH_MAG
14305,VALSET4_CHA_FULL_case_076_sh_mag.8912_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8912,SH_MAG
14306,VALSET4_CHA_FULL_case_076_sh_mag.8678_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8678,SH_MAG
14307,VALSET4_CHA_FULL_case_076_sh_mag.8490_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8490,SH_MAG
14308,VALSET4_CHA_FULL_case_076_sh_mag.8883_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8883,SH_MAG
14309,VALSET4_CHA_FULL_case_076_sh_mag.8770_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8770,SH_MAG
14310,VALSET4_CHA_FULL_case_076_sh_mag.8378_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8378,SH_MAG
14311,VALSET4_CHA_FULL_case_076_sh_mag.8634_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8634,SH_MAG
14312,VALSET4_CHA_FULL_case_076_sh_mag.8492_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8492,SH_MAG
14313,VALSET4_CHA_FULL_case_076_sh_mag.8763_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8763,SH_MAG
14314,VALSET4_CHA_FULL_case_076_sh_mag.8536_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8536,SH_MAG
14315,VALSET4_CHA_FULL_case_076_sh_mag.8787_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8787,SH_MAG
14316,VALSET4_CHA_FULL_case_076_sh_mag.8437_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8437,SH_MAG
14317,VALSET4_CHA_FULL_case_076_sh_mag.8753_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8753,SH_MAG
14318,VALSET4_CHA_FULL_case_076_sh_mag.8898_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8898,SH_MAG
14319,VALSET4_CHA_FULL_case_076_sh_mag.8899_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8899,SH_MAG
14320,VALSET4_CHA_FULL_case_076_sh_mag.8727_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8727,SH_MAG
14321,VALSET4_CHA_FULL_case_076_sh_mag.8708_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8708,SH_MAG
14322,VALSET4_CHA_FULL_case_076_sh_mag.8451_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8451,SH_MAG
14323,VALSET4_CHA_FULL_case_076_sh_mag.8550_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8550,SH_MAG
14324,VALSET4_CHA_FULL_case_076_sh_mag.8866_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8866,SH_MAG
14325,VALSET4_CHA_FULL_case_076_sh_mag.8945_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8945,SH_MAG
14326,VALSET4_CHA_FULL_case_076_sh_mag.8643_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8643,SH_MAG
14327,VALSET4_CHA_FULL_case_076_sh_mag.8879_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8879,SH_MAG
14328,VALSET4_CHA_FULL_case_076_sh_mag.8735_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8735,SH_MAG
14329,VALSET4_CHA_FULL_case_076_sh_mag.8805_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8805,SH_MAG
14330,VALSET4_CHA_FULL_case_076_sh_mag.8870_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8870,SH_MAG
14331,VALSET4_CHA_FULL_case_076_sh_mag.8543_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8543,SH_MAG
14332,VALSET4_CHA_FULL_case_076_sh_mag.8495_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8495,SH_MAG
14333,VALSET4_CHA_FULL_case_076_sh_mag.8660_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8660,SH_MAG
14334,VALSET4_CHA_FULL_case_076_sh_mag.8803_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8803,SH_MAG
14335,VALSET4_CHA_FULL_case_076_sh_mag.8501_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8501,SH_MAG
14336,VALSET4_CHA_FULL_case_076_sh_mag.8416_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8416,SH_MAG
14337,VALSET4_CHA_FULL_case_076_sh_mag.8466_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8466,SH_MAG
14338,VALSET4_CHA_FULL_case_076_sh_mag.8931_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8931,SH_MAG
14339,VALSET4_CHA_FULL_case_076_sh_mag.8593_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8593,SH_MAG
14340,VALSET4_CHA_FULL_case_076_sh_mag.8833_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8833,SH_MAG
14341,VALSET4_CHA_FULL_case_076_sh_mag.8900_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8900,SH_MAG
14342,VALSET4_CHA_FULL_case_076_sh_mag.8854_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8854,SH_MAG
14343,VALSET4_CHA_FULL_case_076_sh_mag.8469_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8469,SH_MAG
14344,VALSET4_CHA_FULL_case_076_sh_mag.8652_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8652,SH_MAG
14345,VALSET4_CHA_FULL_case_076_sh_mag.8481_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8481,SH_MAG
14346,VALSET4_CHA_FULL_case_076_sh_mag.8913_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8913,SH_MAG
14347,VALSET4_CHA_FULL_case_076_sh_mag.8655_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8655,SH_MAG
14348,VALSET4_CHA_FULL_case_076_sh_mag.8430_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8430,SH_MAG
14349,VALSET4_CHA_FULL_case_076_sh_mag.8572_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8572,SH_MAG
14350,VALSET4_CHA_FULL_case_076_sh_mag.8564_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8564,SH_MAG
14351,VALSET4_CHA_FULL_case_076_sh_mag.8646_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8646,SH_MAG
14352,VALSET4_CHA_FULL_case_076_sh_mag.8847_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8847,SH_MAG
14353,VALSET4_CHA_FULL_case_076_sh_mag.8383_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8383,SH_MAG
14354,VALSET4_CHA_FULL_case_076_sh_mag.8395_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8395,SH_MAG
14355,VALSET4_CHA_FULL_case_076_sh_mag.8766_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8766,SH_MAG
14356,VALSET4_CHA_FULL_case_076_sh_mag.8538_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8538,SH_MAG
14357,VALSET4_CHA_FULL_case_076_sh_mag.8546_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8546,SH_MAG
14358,VALSET4_CHA_FULL_case_076_sh_mag.8520_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8520,SH_MAG
14359,VALSET4_CHA_FULL_case_076_sh_mag.8473_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8473,SH_MAG
14360,VALSET4_CHA_FULL_case_076_sh_mag.8952_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8952,SH_MAG
14361,VALSET4_CHA_FULL_case_076_sh_mag.8662_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8662,SH_MAG
14362,VALSET4_CHA_FULL_case_076_sh_mag.8814_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8814,SH_MAG
14363,VALSET4_CHA_FULL_case_076_sh_mag.8406_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8406,SH_MAG
14364,VALSET4_CHA_FULL_case_076_sh_mag.8641_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8641,SH_MAG
14365,VALSET4_CHA_FULL_case_076_sh_mag.8513_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8513,SH_MAG
14366,VALSET4_CHA_FULL_case_076_sh_mag.8464_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8464,SH_MAG
14367,VALSET4_CHA_FULL_case_076_sh_mag.8885_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8885,SH_MAG
14368,VALSET4_CHA_FULL_case_076_sh_mag.8548_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8548,SH_MAG
14369,VALSET4_CHA_FULL_case_076_sh_mag.8417_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8417,SH_MAG
14370,VALSET4_CHA_FULL_case_076_sh_mag.8503_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8503,SH_MAG
14371,VALSET4_CHA_FULL_case_076_sh_mag.8410_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8410,SH_MAG
14372,VALSET4_CHA_FULL_case_076_sh_mag.8794_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8794,SH_MAG
14373,VALSET4_CHA_FULL_case_076_sh_mag.8809_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8809,SH_MAG
14374,VALSET4_CHA_FULL_case_076_sh_mag.8521_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8521,SH_MAG
14375,VALSET4_CHA_FULL_case_076_sh_mag.8842_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8842,SH_MAG
14376,VALSET4_CHA_FULL_case_076_sh_mag.8725_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8725,SH_MAG
14377,VALSET4_CHA_FULL_case_076_sh_mag.8804_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8804,SH_MAG
14378,VALSET4_CHA_FULL_case_076_sh_mag.8762_SH_MAG,VALSET4_CHA_FULL,case_076,sh_mag.8762,SH_MAG
